true_label,pred_label,top1_confidence,margin,entropy,is_correct,is_low_confidence
4,4,0.99997085,0.9999428,0.00033879885,True,False
1,1,0.9999841,0.99997026,0.00019927892,True,False
3,3,0.9999959,0.99999243,5.5353343e-05,True,False
3,3,0.9999998,0.9999997,3.279646e-06,True,False
7,7,0.9999842,0.99996924,0.00019305805,True,False
1,1,0.999932,0.999874,0.0007569858,True,False
6,6,0.999988,0.99998033,0.00016071372,True,False
5,5,0.9996667,0.99943894,0.0032323953,True,False
10,10,0.99999946,0.9999992,8.308947e-06,True,False
8,8,0.9999946,0.999992,7.612996e-05,True,False
7,7,0.9999452,0.9998967,0.0006116843,True,False
9,9,0.9997759,0.9996695,0.0023696208,True,False
3,3,0.9999998,0.9999997,2.1638402e-06,True,False
6,6,0.99999994,0.99999994,6.744822e-07,True,False
9,9,0.9999793,0.99995977,0.00024842838,True,False
8,8,0.9521072,0.9042172,0.19229424,True,False
2,2,0.9999998,0.9999997,2.156174e-06,True,False
4,4,0.99999493,0.99999,6.782803e-05,True,False
7,7,0.9999997,0.99999946,4.287712e-06,True,False
2,2,0.99997944,0.9999596,0.00024531558,True,False
5,5,0.9999301,0.9998609,0.0007450306,True,False
8,8,0.9999996,0.9999993,5.5278656e-06,True,False
7,7,0.9999998,0.9999997,2.6319492e-06,True,False
7,7,0.99995774,0.99991804,0.0004790722,True,False
9,9,0.99999386,0.99998856,8.2004844e-05,True,False
1,1,0.99999756,0.99999636,3.5142155e-05,True,False
5,5,0.99997336,0.99994916,0.00031362276,True,False
4,4,0.9999816,0.9999723,0.00023430696,True,False
5,5,0.99998206,0.9999648,0.00021588164,True,False
2,2,0.9993774,0.9990327,0.0057082567,True,False
8,8,0.9995633,0.99913996,0.003883389,True,False
8,8,0.9999997,0.9999996,3.3866568e-06,True,False
9,9,0.999965,0.9999321,0.00040279786,True,False
9,9,0.99998623,0.99997294,0.00016944717,True,False
0,0,0.9999972,0.99999523,4.1688792e-05,True,False
4,4,0.9999986,0.99999785,1.9815845e-05,True,False
3,3,0.9999879,0.9999811,0.00016428117,True,False
10,10,0.9999971,0.9999946,4.045297e-05,True,False
10,10,0.9999992,0.99999857,1.24490525e-05,True,False
5,5,0.99542946,0.9908955,0.029406568,True,False
0,0,0.99997634,0.9999589,0.0002965096,True,False
6,6,0.9999997,0.9999996,3.5990681e-06,True,False
9,9,0.99998206,0.99997014,0.00022632889,True,False
5,5,0.9981951,0.99642193,0.013384927,True,False
7,7,0.9999955,0.99999136,5.9988222e-05,True,False
0,0,0.9998781,0.9997563,0.0012203626,True,False
2,2,0.96153486,0.92307305,0.16307178,True,False
5,5,0.99971485,0.99943036,0.0026174565,True,False
8,8,0.9999797,0.9999601,0.00024386388,True,False
9,9,0.9996204,0.99924165,0.0033781661,True,False
1,1,0.9991138,0.9982324,0.00714943,True,False
9,9,0.9994079,0.9990165,0.005578681,True,False
3,3,0.9999997,0.9999996,4.3840078e-06,True,False
10,10,0.99999946,0.9999993,7.0582046e-06,True,False
6,6,0.9999996,0.99999946,6.6229663e-06,True,False
2,2,0.9999836,0.99997157,0.00020692075,True,False
2,2,0.99999946,0.99999905,6.8395893e-06,True,False
8,8,0.99993366,0.99986744,0.00070508843,True,False
4,4,0.9999966,0.9999936,4.5669876e-05,True,False
9,9,0.9999998,0.9999997,3.1325887e-06,True,False
10,10,0.9999997,0.9999995,5.0438007e-06,True,False
10,10,0.9999986,0.999998,2.1742764e-05,True,False
3,3,0.9999998,0.9999997,3.748542e-06,True,False
7,7,0.9999915,0.99998367,0.00010950401,True,False
1,1,0.999988,0.99997663,0.00014953827,True,False
8,8,0.9981175,0.9962385,0.013719629,True,False
2,2,0.99998647,0.99997324,0.00016642392,True,False
8,8,0.9999998,0.99999976,1.6108952e-06,True,False
4,4,0.99999946,0.9999991,8.192409e-06,True,False
3,3,0.999996,0.999993,5.6025205e-05,True,False
1,1,0.9999916,0.9999839,0.00010933833,True,False
6,6,0.999999,0.99999803,1.48967165e-05,True,False
5,5,0.9992783,0.99856055,0.005972401,True,False
7,7,0.9999909,0.9999825,0.00011752701,True,False
9,9,0.99988705,0.99977714,0.0011529952,True,False
7,7,0.99992603,0.9998718,0.00082044944,True,False
5,5,0.99972403,0.99945134,0.0025597115,True,False
9,9,0.99995476,0.9999134,0.0005115228,True,False
2,2,0.99977493,0.9995503,0.0021212988,True,False
6,6,0.9999997,0.9999995,4.1099715e-06,True,False
6,6,0.9999997,0.9999996,4.2443526e-06,True,False
9,9,0.9998417,0.9996844,0.0015516927,True,False
1,1,0.97898996,0.9579829,0.101978846,True,False
2,2,0.9999841,0.9999687,0.00019338033,True,False
5,5,0.9999421,0.999905,0.00067266036,True,False
1,1,0.9999855,0.9999727,0.00018239606,True,False
2,2,0.9999996,0.9999994,5.335421e-06,True,False
2,2,0.99994045,0.9998818,0.0006434366,True,False
10,10,0.9999986,0.99999815,2.197551e-05,True,False
0,0,0.9999959,0.99999243,5.5471784e-05,True,False
1,1,0.9998867,0.99977374,0.0011444584,True,False
7,7,0.9999983,0.9999966,2.4258014e-05,True,False
9,9,0.9998059,0.999613,0.0018607886,True,False
9,9,0.9999868,0.9999743,0.00016390799,True,False
1,1,0.99999803,0.9999967,2.8352928e-05,True,False
6,6,0.9999998,0.99999976,1.9687761e-06,True,False
10,10,0.9999997,0.9999995,3.7969444e-06,True,False
1,1,0.9999736,0.9999522,0.00031864241,True,False
10,10,0.99999946,0.9999993,7.932065e-06,True,False
3,3,0.9999997,0.9999996,4.837427e-06,True,False
6,6,0.99999994,0.9999999,9.3104006e-07,True,False
5,5,0.9997642,0.9995291,0.0022132061,True,False
10,10,0.9999997,0.99999964,3.220533e-06,True,False
10,10,0.99999887,0.99999803,1.593402e-05,True,False
4,4,0.99999946,0.999999,8.006626e-06,True,False
5,5,0.9999973,0.9999958,3.7497804e-05,True,False
7,7,0.9987936,0.99778175,0.009861985,True,False
8,8,0.9999581,0.99991727,0.00046983061,True,False
4,4,0.9999992,0.9999988,1.1886056e-05,True,False
10,10,0.99999875,0.9999982,1.8631354e-05,True,False
0,0,0.9999872,0.9999759,0.000162161,True,False
9,9,0.9999413,0.9998848,0.00064249884,True,False
7,7,0.99987835,0.99976003,0.001232011,True,False
1,1,0.99998516,0.99997145,0.00018465427,True,False
9,9,0.9999928,0.99998826,9.964553e-05,True,False
2,2,0.9999996,0.99999934,5.126049e-06,True,False
3,3,0.9999847,0.9999701,0.00019022878,True,False
4,4,0.9999965,0.99999464,5.0840565e-05,True,False
1,1,0.99997765,0.999958,0.00027086874,True,False
3,3,0.9999997,0.9999995,3.6204901e-06,True,False
8,8,0.9999972,0.9999956,4.0258565e-05,True,False
3,3,0.9999997,0.9999996,4.039994e-06,True,False
5,5,0.9999283,0.999864,0.0007839499,True,False
5,5,0.9999892,0.99997985,0.00013675423,True,False
7,7,0.9999985,0.9999974,2.1935472e-05,True,False
10,10,0.9999992,0.9999988,1.2612333e-05,True,False
7,7,0.99998075,0.99996215,0.00023061733,True,False
10,10,0.99999994,0.99999994,4.4799674e-07,True,False
4,4,0.9987398,0.9974828,0.009699418,True,False
10,10,0.9999991,0.9999987,1.3734608e-05,True,False
10,10,0.99999946,0.9999993,7.4822456e-06,True,False
3,3,0.99999124,0.9999842,0.00011506776,True,False
8,8,0.99931294,0.998627,0.0057003684,True,False
4,4,0.9899812,0.9799711,0.05616401,True,False
5,5,0.99997896,0.99996847,0.00026692098,True,False
7,7,0.99999636,0.9999929,4.930971e-05,True,False
7,7,0.9999973,0.9999955,3.9455994e-05,True,False
4,4,0.9999983,0.999997,2.5793475e-05,True,False
2,2,0.99999744,0.99999493,3.5145713e-05,True,False
9,9,0.9999991,0.99999857,1.2640896e-05,True,False
8,8,0.9999737,0.99994886,0.00030946196,True,False
8,8,0.9999413,0.99988276,0.0006319385,True,False
8,8,0.99994475,0.99989045,0.0006016319,True,False
10,10,0.9999986,0.9999981,2.1432754e-05,True,False
10,10,0.99999994,0.99999994,4.304986e-07,True,False
3,3,0.9999972,0.99999493,4.0913856e-05,True,False
10,10,0.9999997,0.99999964,3.0811357e-06,True,False
2,2,0.99993604,0.99987245,0.0006841769,True,False
7,7,0.9999998,0.99999964,2.9553235e-06,True,False
5,5,0.9998257,0.9996521,0.0016879269,True,False
5,5,0.8345954,0.6692295,0.448925,True,True
4,4,0.99998575,0.99997264,0.00017744603,True,False
7,7,0.9999915,0.9999835,0.000108641674,True,False
6,6,0.9999997,0.9999995,4.5250713e-06,True,False
6,6,0.9999966,0.9999933,4.5703928e-05,True,False
3,3,0.99999803,0.99999654,2.734205e-05,True,False
0,0,0.99998266,0.9999654,0.00020723238,True,False
4,4,0.9999946,0.9999902,7.4459655e-05,True,False
9,9,0.9999997,0.99999946,4.3419263e-06,True,False
3,3,0.9999991,0.99999875,1.2731371e-05,True,False
7,7,0.9999998,0.9999997,2.0519126e-06,True,False
5,5,0.9999929,0.99998623,9.2907765e-05,True,False
0,0,0.99999624,0.9999933,5.3759417e-05,True,False
9,9,0.99997634,0.9999564,0.00028632142,True,False
6,6,0.99999994,0.9999999,1.0155758e-06,True,False
6,6,0.99999744,0.9999955,3.6542813e-05,True,False
7,7,0.99924207,0.9984885,0.006233045,True,False
3,3,0.9999992,0.9999989,1.0972288e-05,True,False
3,3,0.9999978,0.9999965,3.186708e-05,True,False
4,4,0.9999736,0.999948,0.00030819475,True,False
9,9,0.9999997,0.9999996,4.1880576e-06,True,False
1,1,0.9999222,0.999861,0.00086203334,True,False
3,3,0.99999934,0.9999988,1.039582e-05,True,False
0,0,0.9999283,0.99985665,0.0007553365,True,False
6,6,0.99999696,0.99999434,4.2027554e-05,True,False
6,6,0.9999998,0.99999976,2.7161243e-06,True,False
10,10,0.99999875,0.99999803,2.0181198e-05,True,False
7,7,0.9999996,0.99999934,4.963306e-06,True,False
2,2,0.9999904,0.99998087,0.00011980345,True,False
0,0,0.9999773,0.999955,0.0002669104,True,False
10,10,0.999999,0.9999985,1.4489172e-05,True,False
0,0,0.99999326,0.99998754,8.9677786e-05,True,False
10,10,0.99999875,0.9999983,1.9657733e-05,True,False
5,5,0.999993,0.99998814,9.390757e-05,True,False
5,5,0.9999675,0.99994797,0.00040107482,True,False
7,7,0.9999998,0.99999964,2.992142e-06,True,False
3,3,0.9999996,0.9999993,6.6819393e-06,True,False
1,1,0.9999929,0.99998915,9.693094e-05,True,False
1,1,0.99998444,0.9999729,0.00019824175,True,False
5,5,0.9999437,0.99988896,0.0006141114,True,False
4,4,0.9996086,0.99921834,0.0034722385,True,False
0,0,0.9999991,0.99999875,1.3492154e-05,True,False
0,0,0.99998516,0.999972,0.00018517407,True,False
6,6,0.99999994,0.9999999,1.0100068e-06,True,False
8,8,0.9995063,0.99907,0.0044330135,True,False
10,10,0.99999994,0.9999999,1.2261382e-06,True,False
5,5,0.9976884,0.99542004,0.016558692,True,False
7,7,0.9998388,0.9996851,0.0016001934,True,False
8,8,0.999989,0.9999781,0.00013757632,True,False
3,3,0.9999942,0.9999893,7.766688e-05,True,False
4,4,0.9999905,0.99998164,0.000121348035,True,False
0,0,0.9999972,0.99999493,4.0072726e-05,True,False
9,9,0.9999998,0.9999997,1.8050747e-06,True,False
4,4,0.97610384,0.9522301,0.11302548,True,False
10,10,0.9999996,0.99999934,6.2003824e-06,True,False
4,4,0.97364235,0.9473015,0.12198928,True,False
2,2,0.9999971,0.99999416,4.0124363e-05,True,False
4,4,0.9992234,0.99844956,0.0063583134,True,False
10,10,0.9999998,0.99999976,1.9928789e-06,True,False
3,3,0.9999991,0.9999984,1.3290059e-05,True,False
10,10,0.9999997,0.9999996,4.1076996e-06,True,False
7,7,0.9998007,0.99962676,0.0019770414,True,False
9,9,0.99989575,0.9998232,0.0011580273,True,False
5,5,0.9999835,0.9999672,0.00019775688,True,False
10,10,0.9999979,0.99999607,2.807015e-05,True,False
8,8,0.9999872,0.9999754,0.00016042813,True,False
3,3,0.99999946,0.9999992,7.522002e-06,True,False
10,10,0.9999997,0.9999996,3.6544227e-06,True,False
0,0,0.9999986,0.9999977,1.9724099e-05,True,False
7,7,0.99999446,0.99999,7.6581644e-05,True,False
2,2,0.9999986,0.99999785,2.1525266e-05,True,False
0,0,0.9959289,0.9918602,0.026491348,True,False
3,3,0.9999996,0.9999994,5.914873e-06,True,False
7,7,0.9999859,0.99997747,0.00018147752,True,False
5,5,0.99989086,0.9997823,0.0011091494,True,False
10,10,0.9999992,0.99999887,1.1271623e-05,True,False
5,5,0.999815,0.9996328,0.0017909199,True,False
1,1,0.997915,0.9958373,0.015008924,True,False
2,2,0.9999991,0.99999845,1.1863812e-05,True,False
8,8,0.9999749,0.999955,0.000304816,True,False
8,8,0.9935768,0.98715776,0.038860247,True,False
7,7,0.9999903,0.99998176,0.00012614485,True,False
7,7,0.9999729,0.999946,0.00031169975,True,False
6,6,0.99999994,0.9999999,9.724074e-07,True,False
2,2,0.999988,0.99997616,0.00014748436,True,False
0,0,0.9921825,0.98436505,0.045713965,True,False
1,1,0.9999928,0.9999863,9.40633e-05,True,False
4,4,0.99939716,0.9987962,0.0050868928,True,False
1,1,0.9996822,0.9993684,0.0029028866,True,False
5,8,0.78833985,0.5767071,0.5164393,False,True
10,10,0.9999992,0.9999987,1.0308952e-05,True,False
0,0,0.999996,0.9999928,5.6006687e-05,True,False
4,4,0.9980737,0.9962517,0.01450205,True,False
10,10,0.999999,0.99999857,1.5485333e-05,True,False
10,10,0.9999998,0.99999976,2.156417e-06,True,False
5,5,0.99990386,0.9998111,0.0010010337,True,False
4,4,0.99994904,0.9998997,0.00056341256,True,False
3,3,0.99999624,0.9999938,5.268147e-05,True,False
4,4,0.99983144,0.99966335,0.0016368675,True,False
0,0,0.99999994,0.99999994,9.989097e-08,True,False
7,7,0.99994475,0.99988997,0.0005994187,True,False
4,4,0.6176934,0.24930128,0.73540986,True,True
4,4,0.9999899,0.9999815,0.0001305448,True,False
5,5,0.9999834,0.99996734,0.00020030943,True,False
1,1,0.99999267,0.9999864,9.6818665e-05,True,False
5,5,0.9935269,0.98705506,0.039091256,True,False
7,7,0.99999946,0.99999917,8.528467e-06,True,False
8,8,0.9992733,0.998547,0.0059831967,True,False
3,3,0.99970293,0.9994284,0.0028190988,True,False
9,9,0.9995852,0.99917275,0.0036618793,True,False
8,8,0.9999997,0.99999946,4.3350683e-06,True,False
1,1,0.7943839,0.58878577,0.50829566,True,True
10,10,0.99999946,0.9999992,7.3564197e-06,True,False
2,2,0.9998357,0.99967575,0.0016150806,True,False
9,9,0.9999264,0.9998548,0.00078226556,True,False
9,9,0.9999797,0.9999605,0.0002439514,True,False
3,3,0.9999996,0.9999994,6.6232974e-06,True,False
4,4,0.99916273,0.99832577,0.006770708,True,False
10,10,0.9999998,0.9999998,2.007418e-06,True,False
5,5,0.99992365,0.99984765,0.0008017126,True,False
8,8,0.9993081,0.9987005,0.005984034,True,False
3,3,0.9999998,0.99999976,1.5914009e-06,True,False
6,6,0.9999998,0.9999997,1.8952777e-06,True,False
7,7,0.9999916,0.9999835,0.00010683324,True,False
6,6,0.99999994,0.99999994,8.102353e-07,True,False
1,1,0.99999815,0.99999726,2.7164027e-05,True,False
6,6,0.9999998,0.99999976,1.941934e-06,True,False
2,2,0.9999972,0.99999446,3.823947e-05,True,False
5,5,0.9988953,0.997808,0.008725088,True,False
6,6,0.99999946,0.9999992,8.7278995e-06,True,False
3,3,0.99999887,0.99999815,1.6984364e-05,True,False
5,5,0.99990875,0.99985325,0.0010443019,True,False
8,8,0.9997549,0.99950975,0.002283246,True,False
7,7,0.99915856,0.9983298,0.0068650376,True,False
4,4,0.9999762,0.99995476,0.0002857799,True,False
7,7,0.99952143,0.9990453,0.0041530123,True,False
4,4,0.9990156,0.9980465,0.007886988,True,False
10,10,0.999999,0.99999857,1.4735878e-05,True,False
9,9,0.99999946,0.9999993,6.5625986e-06,True,False
4,4,0.99997526,0.9999539,0.0002993985,True,False
5,5,0.9999961,0.9999937,5.5903427e-05,True,False
2,2,0.9999911,0.9999824,0.000112788584,True,False
3,3,0.9999929,0.99998784,9.57214e-05,True,False
5,5,0.99974394,0.9995233,0.002477802,True,False
2,2,0.9999916,0.9999853,0.00011088625,True,False
9,9,0.9994041,0.9988091,0.005026866,True,False
7,7,0.99986553,0.9997312,0.0013353099,True,False
7,7,0.999991,0.99998224,0.00011404411,True,False
3,3,0.9999997,0.9999996,5.1861007e-06,True,False
0,0,0.9999992,0.99999857,1.052527e-05,True,False
6,6,0.99999946,0.9999992,8.022098e-06,True,False
8,8,0.99999744,0.99999636,3.766438e-05,True,False
0,0,0.99978495,0.99957216,0.002047799,True,False
9,9,0.6448651,0.28986222,0.6518826,True,True
0,0,0.9999667,0.9999342,0.00038054207,True,False
3,3,0.99999577,0.99999255,6.060485e-05,True,False
6,6,0.9999935,0.9999872,8.398595e-05,True,False
2,2,0.9999991,0.9999984,1.34866405e-05,True,False
10,10,0.99999994,0.99999994,8.8495574e-07,True,False
9,9,0.99997944,0.99995905,0.0002437448,True,False
10,10,0.99999994,0.99999994,9.799726e-07,True,False
9,9,0.9999961,0.999993,5.4599055e-05,True,False
6,6,0.99999946,0.99999905,7.1748805e-06,True,False
9,9,0.9997103,0.9994222,0.0026626054,True,False
6,6,0.9999973,0.99999475,3.6435715e-05,True,False
2,2,0.9999997,0.9999995,4.7862027e-06,True,False
3,3,0.9999973,0.99999595,3.90521e-05,True,False
6,6,0.99999803,0.99999666,2.911172e-05,True,False
3,3,0.9999997,0.9999995,4.7859057e-06,True,False
3,3,0.9999501,0.9999281,0.00060802716,True,False
0,0,0.99999887,0.99999774,1.6641032e-05,True,False
8,8,0.99998194,0.99996454,0.0002193053,True,False
10,10,0.9999991,0.9999984,1.2618352e-05,True,False
5,5,0.9993505,0.9987426,0.0055732043,True,False
9,9,0.9999532,0.99991053,0.00052734296,True,False
3,3,0.99999326,0.99998754,9.0148715e-05,True,False
6,6,0.99999994,0.99999994,4.148569e-07,True,False
0,0,0.9999619,0.99993616,0.00045013742,True,False
3,3,0.9999997,0.9999995,4.897247e-06,True,False
1,1,0.9999388,0.9998799,0.0006661174,True,False
5,5,0.9999996,0.99999934,6.1281758e-06,True,False
10,10,0.9999996,0.9999994,6.0370267e-06,True,False
5,5,0.99999374,0.9999879,8.143124e-05,True,False
0,0,0.99973285,0.9994675,0.00247753,True,False
3,3,0.9999997,0.9999996,4.5888983e-06,True,False
1,1,0.99970365,0.9994096,0.002719832,True,False
2,2,0.99980354,0.99960726,0.0018733641,True,False
1,1,0.9999965,0.9999944,5.1581712e-05,True,False
7,7,0.999181,0.99849844,0.007044844,True,False
9,9,0.9999718,0.9999456,0.00033149758,True,False
3,3,0.9999946,0.9999916,7.445714e-05,True,False
2,2,0.99999744,0.99999493,3.5247907e-05,True,False
1,1,0.99996465,0.9999299,0.0004014532,True,False
10,10,0.9999992,0.9999989,1.0497156e-05,True,False
9,9,0.999994,0.99998957,8.1824735e-05,True,False
9,9,0.99999756,0.9999959,3.5254085e-05,True,False
8,8,0.9999711,0.9999463,0.0003459776,True,False
3,3,0.999996,0.999994,5.880754e-05,True,False
5,5,0.99958557,0.9991735,0.003661188,True,False
10,10,0.9999998,0.99999976,1.5259361e-06,True,False
5,5,0.99992174,0.9998735,0.0008776648,True,False
1,1,0.999809,0.99962723,0.0018705644,True,False
9,1,0.83404875,0.6681036,0.44948468,False,True
6,6,0.9999997,0.9999996,3.604534e-06,True,False
2,2,0.9999867,0.9999742,0.00016482134,True,False
7,7,0.9999407,0.9998974,0.0006710504,True,False
1,1,0.9999892,0.9999847,0.00014546084,True,False
10,10,0.99999934,0.99999905,9.14249e-06,True,False
1,1,0.999986,0.9999745,0.00017649635,True,False
10,10,0.9999984,0.9999975,2.3560007e-05,True,False
2,2,0.99999994,0.99999994,6.826346e-07,True,False
3,3,0.999996,0.99999404,5.8209804e-05,True,False
10,10,0.9999997,0.99999964,2.8117006e-06,True,False
3,3,0.99998707,0.9999752,0.00016342891,True,False
5,5,0.9999464,0.9999028,0.00061110186,True,False
0,0,0.9999992,0.99999857,1.1505383e-05,True,False
7,7,0.9999936,0.9999876,8.441581e-05,True,False
1,1,0.99997944,0.999959,0.0002428391,True,False
0,0,0.9998226,0.99965453,0.0017465379,True,False
1,1,0.99964035,0.9992936,0.0032749625,True,False
2,2,0.9998868,0.99977374,0.0011411369,True,False
3,3,0.99993175,0.99988693,0.0007900772,True,False
7,7,0.9999966,0.9999937,4.6680638e-05,True,False
5,5,0.9999561,0.9999132,0.0004890056,True,False
9,9,0.9230374,0.8460856,0.27140576,True,False
10,10,0.9999996,0.99999934,6.3362095e-06,True,False
9,9,0.999999,0.99999845,1.4952529e-05,True,False
0,0,0.99999744,0.9999949,3.5368237e-05,True,False
3,3,0.9999986,0.9999975,2.0148456e-05,True,False
10,10,0.9999996,0.9999995,4.9759687e-06,True,False
3,3,0.99999374,0.99999017,8.412556e-05,True,False
10,10,0.99999946,0.9999992,7.752358e-06,True,False
7,7,0.999999,0.99999815,1.546451e-05,True,False
4,4,0.9989667,0.9979356,0.008154096,True,False
1,1,0.8022182,0.6045226,0.49818623,True,True
0,0,0.9999971,0.9999948,4.105581e-05,True,False
1,1,0.9999984,0.99999774,2.4442279e-05,True,False
3,3,0.999963,0.99993193,0.00043478864,True,False
2,2,0.99992555,0.9998953,0.00086124864,True,False
0,0,0.9986967,0.99743325,0.010163827,True,False
3,3,0.9999971,0.99999505,4.0918603e-05,True,False
8,8,0.99992603,0.99986106,0.00080667477,True,False
8,8,0.99996585,0.999933,0.00039097478,True,False
5,5,0.9995263,0.99905485,0.0041133114,True,False
6,6,0.999999,0.99999815,1.5267055e-05,True,False
5,5,0.9999946,0.9999928,7.705744e-05,True,False
4,4,0.99999005,0.99998134,0.00012879625,True,False
2,2,0.99999994,0.9999999,1.3637674e-06,True,False
0,0,0.9997443,0.99952084,0.002481918,True,False
9,9,0.99999994,0.99999994,5.237289e-07,True,False
3,3,0.9999891,0.99998045,0.00014224621,True,False
4,4,0.9990203,0.99804235,0.007782971,True,False
1,1,0.9999986,0.9999977,2.0202231e-05,True,False
4,4,0.99986315,0.99972653,0.0013567207,True,False
0,0,0.9999637,0.9999281,0.00040996406,True,False
2,2,0.9999997,0.99999964,3.1364311e-06,True,False
9,9,0.9999562,0.99991274,0.0004846277,True,False
6,6,0.9999997,0.9999995,4.8252946e-06,True,False
8,8,0.9999909,0.99998194,0.00011521779,True,False
4,4,0.9999892,0.99998134,0.00014180916,True,False
9,9,0.99994904,0.9998986,0.0005562412,True,False
7,7,0.99683636,0.99368095,0.02142904,True,False
8,8,0.9999978,0.9999957,2.9767827e-05,True,False
3,3,0.99999756,0.99999595,3.7396258e-05,True,False
6,6,0.99999946,0.99999917,8.532123e-06,True,False
5,5,0.99996,0.99992436,0.00045752389,True,False
5,5,0.9987972,0.99759775,0.009316626,True,False
10,10,0.9999991,0.9999987,1.26951545e-05,True,False
2,2,0.9999837,0.9999676,0.000195131,True,False
5,5,0.99995524,0.99991244,0.00050006766,True,False
6,6,0.9999997,0.9999996,3.394237e-06,True,False
9,9,0.99981976,0.9996399,0.0017376264,True,False
8,8,0.99996823,0.9999374,0.00036613908,True,False
10,10,0.9999998,0.99999976,2.8123281e-06,True,False
7,7,0.9998095,0.99967504,0.0019442559,True,False
8,8,0.99984646,0.99969286,0.0015039974,True,False
5,5,0.9994687,0.9989403,0.004557909,True,False
10,10,0.99999994,0.99999994,1.3322321e-07,True,False
9,9,0.9999991,0.99999833,1.3532987e-05,True,False
7,7,0.9999605,0.9999213,0.00044201547,True,False
1,1,0.99999887,0.9999982,1.7142327e-05,True,False
10,10,0.99999994,0.99999994,3.3927876e-07,True,False
1,1,0.9999972,0.99999493,3.9418897e-05,True,False
4,4,0.99998564,0.9999732,0.00017878468,True,False
7,7,0.99999994,0.9999999,1.1620225e-06,True,False
8,8,0.9999998,0.9999997,2.5449085e-06,True,False
7,7,0.9996018,0.9992041,0.0035206506,True,False
1,1,0.99987197,0.9997473,0.0012936187,True,False
3,3,0.99999636,0.9999947,5.448624e-05,True,False
2,2,0.9999978,0.9999957,3.0656513e-05,True,False
9,9,0.99999136,0.999987,0.00011509133,True,False
6,6,0.9999998,0.9999997,2.6852888e-06,True,False
10,10,0.9999997,0.9999995,4.9378623e-06,True,False
9,9,0.99999505,0.99999243,6.8207715e-05,True,False
9,9,0.99999624,0.9999942,5.394126e-05,True,False
8,8,0.9999774,0.9999558,0.00026854334,True,False
2,2,0.99977565,0.9995728,0.0021824008,True,False
6,6,0.9999998,0.9999997,3.039436e-06,True,False
6,6,0.99999934,0.99999875,9.534929e-06,True,False
1,1,0.99994,0.99988717,0.0006683399,True,False
6,6,0.99999946,0.999999,7.935863e-06,True,False
3,3,0.99998516,0.99997723,0.00019610058,True,False
4,4,0.9999911,0.99998456,0.00011820311,True,False
3,3,0.9999086,0.9998175,0.0009427828,True,False
9,9,0.99999243,0.9999862,0.0001001124,True,False
1,1,0.99999946,0.99999917,7.706614e-06,True,False
7,7,0.9999996,0.9999994,6.1603514e-06,True,False
6,6,0.9999849,0.9999718,0.00018993288,True,False
2,2,0.99973357,0.9994726,0.002487513,True,False
1,1,0.9999967,0.99999493,4.6435573e-05,True,False
1,1,0.99999756,0.99999595,3.487573e-05,True,False
0,0,0.9989229,0.9978497,0.008465028,True,False
5,5,0.9999457,0.9999025,0.0006287264,True,False
4,4,0.9999928,0.99998647,9.407677e-05,True,False
8,8,0.999957,0.9999154,0.00048084976,True,False
2,2,0.9999991,0.9999982,1.3211729e-05,True,False
10,10,0.9999992,0.9999987,1.0580003e-05,True,False
10,10,0.9999996,0.99999946,4.9102605e-06,True,False
2,2,0.99939334,0.9987868,0.0050995983,True,False
6,6,0.99999946,0.99999917,8.607636e-06,True,False
7,7,0.9994778,0.9990399,0.004749216,True,False
8,8,0.9999996,0.9999993,7.23965e-06,True,False
0,0,0.9993779,0.9987582,0.005232351,True,False
2,2,0.9999921,0.9999842,0.00010169818,True,False
8,8,0.91490465,0.83266723,0.30409312,True,False
7,7,0.9999879,0.99997896,0.00015567314,True,False
9,9,0.9999992,0.9999986,1.2066972e-05,True,False
0,0,0.9999985,0.999997,2.1387938e-05,True,False
7,7,0.9999947,0.99998975,6.879284e-05,True,False
2,2,0.9999828,0.9999738,0.00022603196,True,False
0,0,0.9999873,0.9999748,0.00015552729,True,False
1,1,0.9994964,0.9989952,0.0043456666,True,False
2,2,0.99992806,0.99985915,0.0007699549,True,False
1,1,0.9991404,0.99829143,0.006987402,True,False
4,4,0.9999992,0.99999857,1.1668047e-05,True,False
10,10,0.99999887,0.99999833,1.6662125e-05,True,False
1,1,0.99663997,0.993284,0.022528097,True,False
0,0,0.99993235,0.9998684,0.0007314265,True,False
6,6,0.99999994,0.99999994,7.9037216e-07,True,False
4,4,0.99999255,0.9999853,9.455244e-05,True,False
2,2,0.99999493,0.99999005,6.8005655e-05,True,False
6,6,0.9999996,0.9999994,6.8612017e-06,True,False
1,1,0.9991355,0.9982811,0.0070321546,True,False
0,0,0.9999998,0.9999997,2.6137411e-06,True,False
10,10,0.9999985,0.99999726,1.9899879e-05,True,False
4,4,0.9999859,0.9999729,0.00017543962,True,False
10,10,0.99999994,0.99999994,2.052267e-07,True,False
10,10,0.99999994,0.99999994,2.0047813e-07,True,False
1,1,0.9983383,0.99669605,0.012424461,True,False
1,1,0.9999688,0.99993813,0.00035715164,True,False
6,6,0.9999979,0.99999607,2.9151084e-05,True,False
0,0,0.99999875,0.9999976,1.730977e-05,True,False
8,8,0.9999992,0.9999987,1.2364974e-05,True,False
6,6,0.99999994,0.99999994,1.979104e-07,True,False
4,4,0.99996763,0.9999411,0.0003855488,True,False
5,5,0.99994975,0.9999055,0.00056715595,True,False
